_idx,department,job_level,location,hire_date,tenure_months,performance_rating,salary_band_min,salary_band_mid,salary_band_max,market_benchmark_salary,base_salary,months_since_last_raise,last_merit_increase_pct,_dept_churn,_level_churn,attrition_flag,exit_date,hris_id,payroll_id,bench_id,tax_ref
570,People/HR,L3 - Senior,London,2023-05-05,32,4,77504.0,94517.0,111530.0,92546.0,94744.0,10,3.95,-0.2,-0.05,0,,DF-100570,500570,EMP_00570,DE93003990
571,Sales,L1 - Junior,Remote-DE,2025-03-03,10,1,41434.0,50529.0,59625.0,49924.0,49319.0,6,6.47,0.55,0.2,0,,DF-100571,500571,EMP_00571,DE93003997
572,Customer Success,L1 - Junior,Remote-DE,2017-09-05,100,5,36798.0,44875.0,52953.0,43319.0,41016.0,12,5.64,0.45,0.2,0,,DF-100572,500572,EMP_00572,DE93004004
573,Customer Success,L1 - Junior,Berlin,2024-11-02,14,2,35794.0,43651.0,51508.0,40246.0,43705.0,16,3.56,0.45,0.2,1,2025-09-28,DF-100573,500573,EMP_00573,DE93004011
574,Engineering,L1 - Junior,Hamburg,2022-06-04,43,3,50313.0,61358.0,72402.0,60487.0,60868.0,17,10.4,-0.15,0.2,0,,DF-100574,500574,EMP_00574,DE93004018
575,Customer Success,L2 - Mid,Lisbon,2014-01-07,144,4,42982.0,52417.0,61852.0,54484.0,42982.0,7,4.76,0.45,0.05,1,2025-04-24,DF-100575,500575,EMP_00575,DE93004025
576,Customer Success,L3 - Senior,London,2023-01-03,36,4,77482.0,94491.0,111499.0,104321.0,89286.0,7,0.46,0.45,-0.05,0,,DF-100576,500576,EMP_00576,DE93004032
577,Customer Success,L3 - Senior,Hamburg,2024-12-02,13,3,70705.0,86226.0,101747.0,84789.0,79990.0,25,0.27,0.45,-0.05,1,2025-06-21,DF-100577,500577,EMP_00577,DE93004039
578,Support,L6 - Director,Remote-DE,2017-11-05,98,4,106449.0,129816.0,153183.0,134816.0,130839.0,13,3.14,0.7,-0.2,1,2025-01-04,DF-100578,500578,EMP_00578,DE93004046
579,Marketing,L6 - Director,Lisbon,2014-01-07,144,3,105615.0,128799.0,151983.0,131322.0,122269.0,11,6.23,0.1,-0.2,0,,DF-100579,500579,EMP_00579,DE93004053
580,People/HR,L1 - Junior,Berlin,2022-06-04,43,4,34221.0,41733.0,49245.0,36370.0,34919.0,21,1.7,-0.2,0.2,1,2025-05-25,DF-100580,500580,EMP_00580,DE93004060
581,Engineering,L5 - Manager,Munich,2023-09-03,28,3,137155.0,167262.0,197370.0,171414.0,187298.0,14,4.97,-0.15,-0.15,0,,DF-100581,500581,EMP_00581,DE93004067
582,Marketing,L3 - Senior,Munich,2020-03-05,70,1,71708.0,87448.0,103189.0,91943.0,94563.0,20,3.16,0.1,-0.05,0,,DF-100582,500582,EMP_00582,DE93004074
583,Customer Success,L1 - Junior,Hamburg,2018-07-06,90,3,38672.0,47161.0,55650.0,44051.0,42387.0,26,1.32,0.45,0.2,1,2025-04-13,DF-100583,500583,EMP_00583,DE93004081
584,Marketing,L4 - Lead,Hamburg,2024-01-03,24,3,88443.0,107858.0,127272.0,107423.0,111374.0,18,1.86,0.1,-0.1,0,,DF-100584,500584,EMP_00584,DE93004088
585,People/HR,L1 - Junior,London,2025-04-03,9,3,41196.0,50239.0,59282.0,49992.0,52373.0,8,8.03,-0.2,0.2,0,,DF-100585,500585,EMP_00585,DE93004095
586,Sales,L1 - Junior,Lisbon,2023-03-05,34,3,36015.0,43921.0,51827.0,40977.0,48719.0,12,5.87,0.55,0.2,0,,DF-100586,500586,EMP_00586,DE93004102
587,Support,L3 - Senior,Berlin,2023-11-03,26,3,58563.0,71418.0,84273.0,66407.0,71943.0,7,6.92,0.7,-0.05,0,,DF-100587,500587,EMP_00587,DE93004109
588,Customer Success,L1 - Junior,Munich,2023-05-05,32,5,39765.0,48494.0,57223.0,49189.0,39765.0,19,0.77,0.45,0.2,1,2025-11-06,DF-100588,500588,EMP_00588,DE93004116
589,Sales,L1 - Junior,Hamburg,2018-10-06,87,2,42513.0,51845.0,61177.0,51109.0,52875.0,15,6.0,0.55,0.2,0,,DF-100589,500589,EMP_00589,DE93004123
590,People/HR,L1 - Junior,Munich,2023-03-05,34,3,38149.0,46523.0,54898.0,46227.0,52335.0,23,1.67,-0.2,0.2,0,,DF-100590,500590,EMP_00590,DE93004130
591,People/HR,L1 - Junior,Hamburg,2024-06-03,19,4,35978.0,43876.0,51773.0,43809.0,45343.0,15,3.45,-0.2,0.2,0,,DF-100591,500591,EMP_00591,DE93004137
592,Data & Analytics,L3 - Senior,Remote-DE,2021-08-04,53,4,82979.0,101193.0,119408.0,92440.0,101989.0,29,2.84,-0.15,-0.05,0,,DF-100592,500592,EMP_00592,DE93004144
593,Sales,L1 - Junior,London,2025-10-02,3,3,48059.0,58608.0,69158.0,58412.0,53453.0,3,3.77,0.55,0.2,1,2025-12-06,DF-100593,500593,EMP_00593,DE93004151
594,Support,L6 - Director,Remote-DE,2024-07-03,18,3,102746.0,125300.0,147854.0,125052.0,124437.0,20,1.34,0.7,-0.2,1,2025-07-22,DF-100594,500594,EMP_00594,DE93004158
595,People/HR,L1 - Junior,London,2015-10-07,123,3,41609.0,50743.0,59876.0,52345.0,55182.0,22,3.92,-0.2,0.2,1,2025-12-06,DF-100595,500595,EMP_00595,DE93004165
596,Customer Success,L2 - Mid,Remote-DE,2024-06-03,19,4,49464.0,60322.0,71180.0,62002.0,56383.0,16,3.92,0.45,0.05,0,,DF-100596,500596,EMP_00596,DE93004172
597,Finance,L1 - Junior,Hamburg,2021-06-04,55,4,39686.0,48398.0,57109.0,52007.0,49466.0,17,4.62,-0.2,0.2,0,,DF-100597,500597,EMP_00597,DE93004179
598,Customer Success,L1 - Junior,Hamburg,2020-03-05,70,3,35638.0,43461.0,51284.0,42530.0,42188.0,5,7.02,0.45,0.2,0,,DF-100598,500598,EMP_00598,DE93004186
599,Customer Success,L1 - Junior,Berlin,2020-07-05,66,4,35502.0,43295.0,51088.0,45354.0,46131.0,13,4.14,0.45,0.2,0,,DF-100599,500599,EMP_00599,DE93004193
600,Marketing,L4 - Lead,Remote-DE,2024-06-03,19,1,81940.0,99926.0,117913.0,99044.0,97324.0,17,3.73,0.1,-0.1,1,2025-04-12,DF-100600,500600,EMP_00600,DE93004200
601,Data & Analytics,L3 - Senior,Remote-DE,2021-11-03,50,4,82497.0,100607.0,118716.0,109491.0,96033.0,7,3.46,-0.15,-0.05,0,,DF-100601,500601,EMP_00601,DE93004207
602,Finance,L2 - Mid,Remote-DE,2021-11-03,50,3,50762.0,61905.0,73048.0,61575.0,59045.0,4,5.18,-0.2,0.05,0,,DF-100602,500602,EMP_00602,DE93004214
603,Marketing,L1 - Junior,Hamburg,2022-08-04,41,3,37286.0,45471.0,53655.0,48159.0,43794.0,14,4.97,0.1,0.2,0,,DF-100603,500603,EMP_00603,DE93004221
604,Engineering,L3 - Senior,Lisbon,2024-11-02,14,3,73189.0,89254.0,105320.0,88357.0,87137.0,19,1.44,-0.15,-0.05,1,2025-09-08,DF-100604,500604,EMP_00604,DE93004228
605,Support,L2 - Mid,Lisbon,2024-05-03,20,3,35399.0,43170.0,50940.0,45054.0,42917.0,7,4.08,0.7,0.05,0,,DF-100605,500605,EMP_00605,DE93004235
606,Support,L1 - Junior,Remote-DE,2023-07-04,30,4,30209.0,36840.0,43471.0,35318.0,40940.0,22,1.99,0.7,0.2,0,,DF-100606,500606,EMP_00606,DE93004242
607,Support,L2 - Mid,London,2023-12-03,25,5,49258.0,60071.0,70884.0,61496.0,56109.0,5,4.36,0.7,0.05,0,,DF-100607,500607,EMP_00607,DE93004249
608,Finance,L2 - Mid,Lisbon,2024-04-03,21,3,45001.0,54879.0,64758.0,53955.0,57937.0,10,4.24,-0.2,0.05,0,,DF-100608,500608,EMP_00608,DE93004256
609,Support,L1 - Junior,Munich,2024-12-02,13,1,33604.0,40981.0,48357.0,38580.0,39021.0,21,1.36,0.7,0.2,1,2025-07-28,DF-100609,500609,EMP_00609,DE93004263
610,People/HR,L3 - Senior,Remote-DE,2024-07-03,18,4,66847.0,81521.0,96195.0,80964.0,66847.0,11,5.82,-0.2,-0.05,1,2025-10-08,DF-100610,500610,EMP_00610,DE93004270
611,Operations,L4 - Lead,Remote-DE,2024-05-03,20,3,77471.0,94477.0,111483.0,107656.0,78800.0,28,1.36,0.0,-0.1,1,2025-04-22,DF-100611,500611,EMP_00611,DE93004277
612,Operations,L6 - Director,Hamburg,2025-07-03,6,2,118399.0,144389.0,170379.0,141678.0,138582.0,0,7.19,0.0,-0.2,0,,DF-100612,500612,EMP_00612,DE93004284
613,Data & Analytics,L5 - Manager,Munich,2023-11-03,26,4,133725.0,163079.0,192433.0,150668.0,154890.0,12,6.1,-0.15,-0.15,0,,DF-100613,500613,EMP_00613,DE93004291
614,Support,L2 - Mid,Hamburg,2023-12-03,25,4,42416.0,51727.0,61037.0,49952.0,51721.0,22,2.63,0.7,0.05,0,,DF-100614,500614,EMP_00614,DE93004298
615,Sales,L4 - Lead,Lisbon,2025-08-02,5,2,80940.0,98708.0,116475.0,100433.0,94354.0,5,6.44,0.55,-0.1,0,,DF-100615,500615,EMP_00615,DE93004305
616,Data & Analytics,L1 - Junior,Munich,2025-07-03,6,3,49850.0,60792.0,71735.0,68586.0,59484.0,5,3.54,-0.15,0.2,0,,DF-100616,500616,EMP_00616,DE93004312
617,Customer Success,L4 - Lead,Remote-DE,2025-04-03,9,4,85447.0,104203.0,122960.0,96881.0,97965.0,4,7.16,0.45,-0.1,1,2025-11-03,DF-100617,500617,EMP_00617,DE93004319
618,People/HR,L2 - Mid,Remote-DE,2023-12-03,25,3,47505.0,57933.0,68361.0,57871.0,61792.0,13,2.6,-0.2,0.05,0,,DF-100618,500618,EMP_00618,DE93004326
619,Data & Analytics,L5 - Manager,Hamburg,2021-01-03,60,5,122746.0,149690.0,176635.0,165896.0,175871.0,12,6.96,-0.15,-0.15,0,,DF-100619,500619,EMP_00619,DE93004333
620,Support,L1 - Junior,Hamburg,2016-07-07,114,4,32602.0,39758.0,46915.0,41200.0,34154.0,12,1.86,0.7,0.2,1,2024-08-16,DF-100620,500620,EMP_00620,DE93004340
621,Marketing,L4 - Lead,Remote-DE,2025-01-02,12,3,86366.0,105325.0,124283.0,105092.0,117586.0,9,1.99,0.1,-0.1,0,,DF-100621,500621,EMP_00621,DE93004347
622,Operations,L2 - Mid,Munich,2024-07-03,18,4,51905.0,63299.0,74692.0,64875.0,60903.0,10,8.04,0.0,0.05,0,,DF-100622,500622,EMP_00622,DE93004354
623,Finance,L2 - Mid,Hamburg,2021-11-03,50,5,53603.0,65370.0,77137.0,64806.0,72292.0,11,6.38,-0.2,0.05,0,,DF-100623,500623,EMP_00623,DE93004361
624,Operations,L1 - Junior,London,2022-09-03,40,3,40361.0,49221.0,58081.0,45518.0,49469.0,10,4.09,0.0,0.2,0,,DF-100624,500624,EMP_00624,DE93004368
625,Operations,L2 - Mid,London,2020-02-04,71,4,58642.0,71515.0,84387.0,72882.0,79150.0,0,3.4,0.0,0.05,0,,DF-100625,500625,EMP_00625,DE93004375
626,Customer Success,L4 - Lead,Berlin,2022-07-05,42,4,83557.0,101898.0,120240.0,102001.0,106003.0,22,1.6,0.45,-0.1,0,,DF-100626,500626,EMP_00626,DE93004382
627,Data & Analytics,L5 - Manager,Hamburg,2019-10-05,75,4,124963.0,152394.0,179825.0,149203.0,162108.0,25,1.66,-0.15,-0.15,0,,DF-100627,500627,EMP_00627,DE93004389
628,People/HR,L1 - Junior,Hamburg,2023-04-04,33,5,37405.0,45616.0,53827.0,47143.0,55469.0,23,1.74,-0.2,0.2,0,,DF-100628,500628,EMP_00628,DE93004396
629,Support,L1 - Junior,Munich,2023-06-04,31,5,33493.0,40845.0,48197.0,43953.0,34906.0,12,3.93,0.7,0.2,1,2025-04-26,DF-100629,500629,EMP_00629,DE93004403
630,Data & Analytics,L2 - Mid,Berlin,2023-09-03,28,1,62586.0,76324.0,90062.0,67209.0,77257.0,11,3.75,-0.15,0.05,0,,DF-100630,500630,EMP_00630,DE93004410
631,Data & Analytics,L1 - Junior,Hamburg,2025-04-03,9,3,47368.0,57766.0,68164.0,56252.0,51645.0,8,2.5,-0.15,0.2,1,2025-10-01,DF-100631,500631,EMP_00631,DE93004417
632,Customer Success,L3 - Senior,Berlin,2024-07-03,18,3,65219.0,79535.0,93852.0,87092.0,70983.0,8,5.72,0.45,-0.05,1,2025-10-26,DF-100632,500632,EMP_00632,DE93004424
633,Support,L3 - Senior,Remote-DE,2016-03-07,118,4,56118.0,68436.0,80755.0,71718.0,64346.0,8,3.73,0.7,-0.05,1,2024-07-12,DF-100633,500633,EMP_00633,DE93004431
634,Data & Analytics,L2 - Mid,Hamburg,2023-05-05,32,2,62045.0,75664.0,89284.0,81203.0,74137.0,5,3.74,-0.15,0.05,0,,DF-100634,500634,EMP_00634,DE93004438
635,Support,L2 - Mid,Hamburg,2024-02-02,23,3,43396.0,52922.0,62448.0,58261.0,53935.0,10,3.81,0.7,0.05,1,2025-10-15,DF-100635,500635,EMP_00635,DE93004445
636,Marketing,L1 - Junior,Remote-DE,2017-01-05,108,3,36155.0,44091.0,52027.0,47793.0,44697.0,22,2.29,0.1,0.2,1,2025-11-30,DF-100636,500636,EMP_00636,DE93004452
637,People/HR,L2 - Mid,Berlin,2021-10-04,51,4,48594.0,59261.0,69928.0,57860.0,59014.0,12,0.0,-0.2,0.05,0,,DF-100637,500637,EMP_00637,DE93004459
638,Product,L2 - Mid,Remote-DE,2014-12-07,133,4,62721.0,76489.0,90257.0,69840.0,87625.0,15,7.05,-0.1,0.05,0,,DF-100638,500638,EMP_00638,DE93004466
639,Support,L3 - Senior,Lisbon,2025-06-03,7,4,47868.0,58375.0,68883.0,66422.0,61507.0,3,3.31,0.7,-0.05,0,,DF-100639,500639,EMP_00639,DE93004473
640,Customer Success,L2 - Mid,London,2024-03-04,22,3,60002.0,73173.0,86344.0,66959.0,68283.0,12,4.27,0.45,0.05,0,,DF-100640,500640,EMP_00640,DE93004480
641,Marketing,L3 - Senior,Hamburg,2024-09-02,16,4,68656.0,83727.0,98798.0,75166.0,87699.0,12,2.68,0.1,-0.05,0,,DF-100641,500641,EMP_00641,DE93004487
642,Sales,L1 - Junior,Berlin,2024-01-03,24,3,42281.0,51562.0,60843.0,49372.0,44002.0,14,2.88,0.55,0.2,0,,DF-100642,500642,EMP_00642,DE93004494
643,Finance,L5 - Manager,Munich,2021-05-05,56,3,112208.0,136839.0,161470.0,131088.0,153594.0,22,2.71,-0.2,-0.15,0,,DF-100643,500643,EMP_00643,DE93004501
644,Customer Success,L1 - Junior,Munich,2024-02-02,23,4,40581.0,49489.0,58397.0,48084.0,49881.0,17,2.56,0.45,0.2,1,2025-07-25,DF-100644,500644,EMP_00644,DE93004508
645,Marketing,L1 - Junior,Munich,2022-12-04,37,3,37572.0,45819.0,54066.0,44455.0,55140.0,18,4.75,0.1,0.2,0,,DF-100645,500645,EMP_00645,DE93004515
646,Product,L6 - Director,Hamburg,2013-10-08,147,3,168740.0,205780.0,242820.0,179769.0,224471.0,22,1.7,-0.1,-0.2,0,,DF-100646,500646,EMP_00646,DE93004522
647,People/HR,L2 - Mid,Hamburg,2022-05-05,44,3,51363.0,62638.0,73912.0,66741.0,65407.0,19,1.39,-0.2,0.05,0,,DF-100647,500647,EMP_00647,DE93004529
648,People/HR,L3 - Senior,Berlin,2019-12-05,73,3,64625.0,78811.0,92997.0,80668.0,71563.0,13,5.95,-0.2,-0.05,0,,DF-100648,500648,EMP_00648,DE93004536
649,Engineering,L2 - Mid,Munich,2025-07-03,6,3,72223.0,88077.0,103930.0,81626.0,87702.0,2,4.86,-0.15,0.05,0,,DF-100649,500649,EMP_00649,DE93004543
650,Marketing,L3 - Senior,Hamburg,2021-12-04,49,5,69073.0,84235.0,99397.0,76396.0,94756.0,12,3.93,0.1,-0.05,0,,DF-100650,500650,EMP_00650,DE93004550
651,Operations,L3 - Senior,Munich,2022-11-03,38,5,66852.0,81527.0,96202.0,88185.0,89665.0,13,4.59,0.0,-0.05,0,,DF-100651,500651,EMP_00651,DE93004557
652,Marketing,L1 - Junior,Lisbon,2023-05-05,32,2,30763.0,37516.0,44269.0,38439.0,31292.0,11,2.6,0.1,0.2,1,2024-11-23,DF-100652,500652,EMP_00652,DE93004564
653,Finance,L1 - Junior,Hamburg,2014-05-08,140,5,39210.0,47817.0,56424.0,46641.0,45777.0,10,10.79,-0.2,0.2,1,2024-08-20,DF-100653,500653,EMP_00653,DE93004571
654,Customer Success,L2 - Mid,Munich,2018-07-06,90,3,54966.0,67032.0,79098.0,64968.0,65607.0,19,2.03,0.45,0.05,1,2024-09-23,DF-100654,500654,EMP_00654,DE93004578
655,Sales,L1 - Junior,Lisbon,2022-09-03,40,5,36782.0,44856.0,52930.0,45522.0,48702.0,6,4.02,0.55,0.2,0,,DF-100655,500655,EMP_00655,DE93004585
656,Customer Success,L2 - Mid,Lisbon,2025-04-03,9,1,42812.0,52210.0,61607.0,52820.0,55699.0,8,4.04,0.45,0.05,0,,DF-100656,500656,EMP_00656,DE93004592
657,Product,L5 - Manager,Remote-DE,2023-02-02,35,4,123895.0,151091.0,178287.0,157639.0,149454.0,16,3.32,-0.1,-0.15,0,,DF-100657,500657,EMP_00657,DE93004599
658,People/HR,L4 - Lead,Munich,2024-03-04,22,3,89977.0,109729.0,129480.0,105331.0,99704.0,20,0.9,-0.2,-0.1,0,,DF-100658,500658,EMP_00658,DE93004606
659,Finance,L2 - Mid,Munich,2021-06-04,55,2,55676.0,67897.0,80119.0,71922.0,73598.0,14,3.15,-0.2,0.05,0,,DF-100659,500659,EMP_00659,DE93004613
660,Engineering,L3 - Senior,Berlin,2022-11-03,38,4,88466.0,107886.0,127305.0,99366.0,104622.0,8,1.24,-0.15,-0.05,0,,DF-100660,500660,EMP_00660,DE93004620
661,People/HR,L2 - Mid,Hamburg,2023-08-04,29,4,50438.0,61510.0,72582.0,63994.0,61104.0,14,1.67,-0.2,0.05,0,,DF-100661,500661,EMP_00661,DE93004627
662,Support,L1 - Junior,London,2022-06-04,43,3,36981.0,45098.0,53216.0,42959.0,39995.0,23,1.71,0.7,0.2,1,2025-03-02,DF-100662,500662,EMP_00662,DE93004634
663,Engineering,L1 - Junior,Munich,2022-03-05,46,5,52094.0,63529.0,74965.0,58542.0,52094.0,16,6.01,-0.15,0.2,0,,DF-100663,500663,EMP_00663,DE93004641
664,Finance,L3 - Senior,Remote-DE,2018-04-06,93,5,69133.0,84309.0,99485.0,82503.0,85177.0,22,0.85,-0.2,-0.05,0,,DF-100664,500664,EMP_00664,DE93004648
665,Finance,L3 - Senior,Munich,2021-10-04,51,4,76609.0,93426.0,110242.0,89895.0,97392.0,16,5.33,-0.2,-0.05,0,,DF-100665,500665,EMP_00665,DE93004655
666,Operations,L2 - Mid,Remote-DE,2024-07-03,18,5,46208.0,56351.0,66494.0,55352.0,68523.0,8,3.31,0.0,0.05,0,,DF-100666,500666,EMP_00666,DE93004662
667,Engineering,L1 - Junior,Munich,2020-07-05,66,3,51250.0,62500.0,73751.0,59848.0,72202.0,8,3.81,-0.15,0.2,0,,DF-100667,500667,EMP_00667,DE93004669
668,Customer Success,L1 - Junior,Berlin,2022-12-04,37,1,36465.0,44469.0,52473.0,44691.0,44688.0,10,3.96,0.45,0.2,1,2024-08-22,DF-100668,500668,EMP_00668,DE93004676
669,Product,L1 - Junior,Lisbon,2018-06-06,91,3,38164.0,46542.0,54920.0,43753.0,45229.0,15,3.23,-0.1,0.2,0,,DF-100669,500669,EMP_00669,DE93004683
670,Marketing,L1 - Junior,Berlin,2019-02-04,83,3,36441.0,44440.0,52439.0,40931.0,36441.0,21,2.79,0.1,0.2,1,2025-04-03,DF-100670,500670,EMP_00670,DE93004690
671,Engineering,L3 - Senior,Remote-DE,2016-12-06,109,3,86704.0,105736.0,124769.0,103034.0,128575.0,22,3.04,-0.15,-0.05,0,,DF-100671,500671,EMP_00671,DE93004697
672,Product,L1 - Junior,Hamburg,2021-12-04,49,2,47862.0,58368.0,68875.0,58582.0,57212.0,21,1.4,-0.1,0.2,0,,DF-100672,500672,EMP_00672,DE93004704
673,Sales,L5 - Manager,Berlin,2024-11-02,14,3,110034.0,134188.0,158342.0,136073.0,134961.0,11,1.51,0.55,-0.15,0,,DF-100673,500673,EMP_00673,DE93004711
674,Sales,L2 - Mid,Munich,2024-02-02,23,5,64053.0,78114.0,92174.0,78546.0,77791.0,22,2.2,0.55,0.05,0,,DF-100674,500674,EMP_00674,DE93004718
675,Sales,L2 - Mid,Lisbon,2025-08-02,5,1,48616.0,59288.0,69960.0,54870.0,54950.0,5,4.06,0.55,0.05,1,2025-11-18,DF-100675,500675,EMP_00675,DE93004725
676,Support,L5 - Manager,Lisbon,2025-04-03,9,1,69704.0,85004.0,100305.0,86214.0,90971.0,1,3.98,0.7,-0.15,0,,DF-100676,500676,EMP_00676,DE93004732
677,Engineering,L2 - Mid,Hamburg,2024-07-03,18,4,64347.0,78472.0,92597.0,83458.0,83000.0,15,7.29,-0.15,0.05,0,,DF-100677,500677,EMP_00677,DE93004739
678,Sales,L2 - Mid,Lisbon,2022-10-04,39,4,46970.0,57281.0,67591.0,46178.0,53917.0,8,3.26,0.55,0.05,0,,DF-100678,500678,EMP_00678,DE93004746
679,Operations,L6 - Director,Berlin,2022-10-04,39,4,117539.0,143340.0,169141.0,130660.0,139094.0,17,4.6,0.0,-0.2,0,,DF-100679,500679,EMP_00679,DE93004753
